0.3333333432674408	0.36216217279434204	0.3341220021247864
0.1910112351179123	0.24858756363391876	0.3306748569011688
0.268456369638443	0.2738095223903656	0.33206430077552795
0.24712643027305603	0.23243241012096405	0.3358769416809082
0.1666666716337204	0.2848101258277893	0.32994842529296875
0.2976190447807312	0.30635836720466614	0.31678301095962524
0.1420118361711502	0.20370368659496307	0.3294736444950104
0.22033898532390594	0.26288658380508423	0.3334488570690155
0.17877094447612762	0.3519552946090698	0.3285420536994934
0.17582418024539948	0.290909081697464	0.3369046747684479
