val_acc,val_loss,epoch,step,test_acc,test_loss,train_acc,train_loss
0.7057824730873108,1.1575078964233398,42,2708,,,,
,,42,2708,,,0.8322939276695251,0.5116363167762756
0.7052996754646301,1.1587086915969849,43,2771,,,,
,,43,2771,,,0.8350921273231506,0.5009950399398804
0.7037640810012817,1.1752926111221313,44,2834,,,,
,,44,2834,,,0.8378669023513794,0.49087435007095337
0.7052435874938965,1.1763182878494263,45,2897,,,,
,,45,2897,,,0.8397732973098755,0.48619866371154785
0.706214964389801,1.176729679107666,46,2960,,,,
,,46,2960,,,0.8416200876235962,0.479206919670105
0.7078695297241211,1.1729694604873657,47,3023,,,,
,,47,3023,,,0.844113826751709,0.4696594476699829
0.7058141827583313,1.191208004951477,48,3086,,,,
,,48,3086,,,0.8465619683265686,0.46363499760627747
0.7063149213790894,1.1961865425109863,49,3149,,,,
,,49,3149,,,0.8480772972106934,0.4552862346172333
0.7079078555107117,1.1993005275726318,50,3212,,,,
,,50,3212,,,0.8494268655776978,0.4520520269870758
0.7077393531799316,1.197666049003601,51,3275,,,,
,,51,3275,,,0.8516061305999756,0.4451052248477936
0.7070174217224121,1.2114230394363403,52,3338,,,,
,,52,3338,,,0.8536316752433777,0.4388401508331299
0.708573579788208,1.2105381488800049,53,3401,,,,
,,53,3401,,,0.8535091280937195,0.43609076738357544
0.709090530872345,1.2158409357070923,54,3464,,,,
,,54,3464,,,0.8557458519935608,0.4299262464046478
0.7104533910751343,1.2152435779571533,55,3527,,,,
,,55,3527,,,0.8591646552085876,0.4187568128108978
0.7114637494087219,1.2115883827209473,56,3590,,,,
,,56,3590,,,0.8605465292930603,0.4170159101486206
0.7091725468635559,1.219385027885437,57,3653,,,,
,,57,3653,,,0.8612694144248962,0.4134328067302704
0.7103050351142883,1.2270922660827637,58,3716,,,,
,,58,3716,,,0.8633977770805359,0.40527015924453735
0.7113142013549805,1.2329875230789185,59,3779,,,,
,,59,3779,,,0.8645696043968201,0.40044209361076355
0.7106173038482666,1.2440285682678223,60,3842,,,,
,,60,3842,,,0.8658502697944641,0.3972686231136322
0.7102898955345154,1.25093412399292,61,3905,,,,
,,61,3905,,,0.8670992255210876,0.3920600116252899
0.7103561162948608,1.249793291091919,62,3968,,,,
,,62,3968,,,0.8679580092430115,0.38598474860191345
0.7088469862937927,1.2614600658416748,63,4031,,,,
,,63,4031,,,0.8715603351593018,0.3813726603984833
0.7104420065879822,1.2696373462677002,64,4094,,,,
,,64,4094,,,0.872944176197052,0.3744513988494873
0.71061110496521,1.2668492794036865,65,4157,,,,
,,65,4157,,,0.8721168041229248,0.374883770942688
0.712213397026062,1.2714502811431885,66,4220,,,,
,,66,4220,,,0.8720840811729431,0.3743430972099304
0.7086210250854492,1.271248459815979,67,4283,,,,
,,67,4283,,,0.8727472424507141,0.37177330255508423
0.7121909260749817,1.2693995237350464,68,4346,,,,
,,68,4346,,,0.875438928604126,0.363483726978302
0.7086578607559204,1.2700589895248413,69,4409,,,,
,,69,4409,,,0.8770875930786133,0.3596001863479614
0.7142528295516968,1.2678619623184204,70,4472,,,,
,,70,4472,,,0.8789369463920593,0.35417360067367554
0.7117738723754883,1.2819703817367554,71,4535,,,,
,,71,4535,,,0.8790487051010132,0.3547927141189575
0.7136534452438354,1.2797528505325317,72,4598,,,,
,,72,4598,,,0.8794007897377014,0.3537258207798004
0.710708737373352,1.2794437408447266,73,4661,,,,
,,73,4661,,,0.8787374496459961,0.3537655472755432
0.7112633585929871,1.2951281070709229,74,4724,,,,
,,74,4724,,,0.8827014565467834,0.3422665596008301
0.7120248675346375,1.2958773374557495,75,4787,,,,
,,75,4787,,,0.8812369704246521,0.34465572237968445
0.7144165635108948,1.2962827682495117,76,4850,,,,
,,76,4850,,,0.8823798894882202,0.3411509096622467
0.714970052242279,1.292635202407837,77,4913,,,,
,,77,4913,,,0.8846712112426758,0.3366582989692688
0.7142768502235413,1.3068021535873413,78,4976,,,,
,,78,4976,,,0.8849045038223267,0.33493417501449585
0.7114386558532715,1.310617208480835,79,5039,,,,
,,79,5039,,,0.888144314289093,0.32727107405662537
0.7117883563041687,1.3233705759048462,80,5102,,,,
,,80,5102,,,0.8881462812423706,0.3232133984565735
0.7143355011940002,1.3238909244537354,81,5165,,,,
,,81,5165,,,0.8868101835250854,0.32650068402290344
0.7148991823196411,1.329103946685791,82,5228,,,,
,,82,5228,,,0.8893312215805054,0.3205748200416565
0.71454256772995,1.333449363708496,83,5291,,,,
,,83,5291,,,0.8881149888038635,0.3232690691947937
0.7143187522888184,1.3276426792144775,84,5354,,,,
,,84,5354,,,0.8898156881332397,0.3189767599105835
0.7169965505599976,1.3252638578414917,85,5417,,,,
,,85,5417,,,0.8904983997344971,0.31758010387420654
0.7140044569969177,1.3290902376174927,86,5480,,,,
,,86,5480,,,0.8933659195899963,0.3106546700000763
0.7151961326599121,1.326008677482605,87,5543,,,,
,,87,5543,,,0.8926074504852295,0.30966973304748535
0.7149743437767029,1.3444257974624634,88,5606,,,,
,,88,5606,,,0.8927693367004395,0.3103145658969879
0.7141968607902527,1.3500739336013794,89,5669,,,,
,,89,5669,,,0.8933448195457458,0.3094770908355713
0.7145750522613525,1.3426175117492676,90,5732,,,,
,,90,5732,,,0.8947791457176208,0.3052710294723511
0.7141952514648438,1.3393913507461548,91,5795,,,,
,,91,5795,,,0.8944097757339478,0.3052038252353668
0.7138549089431763,1.351781964302063,92,5858,,,,
,,92,5858,,,0.8958140015602112,0.299549400806427
0.7143576145172119,1.3513906002044678,93,5921,,,,
,,93,5921,,,0.896697998046875,0.2976014018058777
0.7145362496376038,1.3483866453170776,94,5984,,,,
,,94,5984,,,0.8979342579841614,0.29689183831214905
0.7129075527191162,1.3563135862350464,95,6047,,,,
,,95,6047,,,0.8985106945037842,0.29272305965423584
0.7137546539306641,1.3613554239273071,96,6110,,,,
,,96,6110,,,0.8985792398452759,0.29303494095802307
0.7159162163734436,1.353887915611267,97,6173,,,,
,,97,6173,,,0.899327278137207,0.290370911359787
0.7145816087722778,1.3637815713882446,98,6236,,,,
,,98,6236,,,0.8990079760551453,0.290377676486969
0.7143627405166626,1.3719615936279297,99,6299,,,,
,,99,6299,,,0.9004102945327759,0.2879846394062042
0.71498703956604,1.3722366094589233,100,6362,,,,
,,100,6362,,,0.9010255932807922,0.28528517484664917
0.7171635627746582,1.3759386539459229,101,6425,,,,
,,101,6425,,,0.9005527496337891,0.28597596287727356
0.7141767144203186,1.3761179447174072,102,6488,,,,
,,102,6488,,,0.9013711214065552,0.2831597626209259
0.713438093662262,1.3912307024002075,103,6551,,,,
,,103,6551,,,0.9033110737800598,0.27735427021980286
0.7166295647621155,1.3937937021255493,104,6614,,,,
,,104,6614,,,0.9026438593864441,0.2802807688713074
0.714412271976471,1.3921886682510376,105,6677,,,,
,,105,6677,,,0.9018527865409851,0.28210723400115967
0.7163967490196228,1.387637972831726,106,6740,,,,
,,106,6740,,,0.9035838842391968,0.27705490589141846
0.7145920395851135,1.3959394693374634,107,6803,,,,
,,107,6803,,,0.9044404625892639,0.2742629051208496
0.7161540389060974,1.4018144607543945,108,6866,,,,
,,108,6866,,,0.9037431478500366,0.2760438024997711
0.717548131942749,1.400094747543335,109,6929,,,,
,,109,6929,,,0.9042586088180542,0.2721636891365051
0.7176473736763,1.4112145900726318,110,6992,,,,
,,110,6992,,,0.9047102928161621,0.27092859148979187
0.7168130874633789,1.4042842388153076,111,7055,,,,
,,111,7055,,,0.9048539400100708,0.2721565067768097
0.7157484889030457,1.4191946983337402,112,7118,,,,
,,112,7118,,,0.9067854285240173,0.2667560279369354
0.714908242225647,1.4164862632751465,113,7181,,,,
,,113,7181,,,0.9071405529975891,0.26762717962265015
0.718067467212677,1.4174771308898926,114,7244,,,,
,,114,7244,,,0.9079344272613525,0.26432308554649353
0.7171906232833862,1.4146162271499634,115,7307,,,,
,,115,7307,,,0.9086440801620483,0.26339301466941833
0.7191163897514343,1.4186666011810303,116,7370,,,,
,,116,7370,,,0.9079118967056274,0.26321539282798767
0.7162957191467285,1.4248085021972656,117,7433,,,,
,,117,7433,,,0.9085440635681152,0.2599998116493225
0.7194862961769104,1.4154102802276611,118,7496,,,,
,,118,7496,,,0.9094586372375488,0.26105013489723206
0.7215818762779236,1.4157272577285767,119,7559,,,,
,,119,7559,,,0.9095274209976196,0.25786542892456055
0.7172423601150513,1.424285888671875,120,7622,,,,
,,120,7622,,,0.9100927114486694,0.2581353485584259
0.7192758321762085,1.4240922927856445,121,7685,,,,
,,121,7685,,,0.9111799597740173,0.2545579671859741
0.7173585891723633,1.4319148063659668,122,7748,,,,
,,122,7748,,,0.9115738272666931,0.2546478509902954
0.7177973985671997,1.4315240383148193,123,7811,,,,
,,123,7811,,,0.9117863774299622,0.2538691759109497
0.7197569608688354,1.4462007284164429,124,7874,,,,
,,124,7874,,,0.9114350080490112,0.25411513447761536
0.7186087369918823,1.4410525560379028,125,7937,,,,
,,125,7937,,,0.9124163389205933,0.2501939833164215
0.721574604511261,1.435752272605896,126,8000,,,,
,,126,8000,,,0.9106860160827637,0.2546379566192627
0.719391942024231,1.4394224882125854,127,8063,,,,
,,127,8063,,,0.9127355813980103,0.24822336435317993
0.7190806865692139,1.434268832206726,128,8126,,,,
,,128,8126,,,0.9143306612968445,0.2480476051568985
0.7197969555854797,1.4331626892089844,129,8189,,,,
,,129,8189,,,0.9116132855415344,0.25143611431121826
0.7174849510192871,1.4427704811096191,130,8252,,,,
,,130,8252,,,0.9133626222610474,0.24843139946460724
0.7182176113128662,1.4487953186035156,131,8315,,,,
,,131,8315,,,0.9145157337188721,0.24646048247814178
0.7216291427612305,1.4339489936828613,132,8378,,,,
,,132,8378,,,0.9123080372810364,0.24943791329860687
0.7213103771209717,1.4355417490005493,133,8441,,,,
,,133,8441,,,0.9140382409095764,0.24602197110652924
0.7191721796989441,1.4283546209335327,134,8504,,,,
,,134,8504,,,0.9135581851005554,0.24734057486057281
0.7218832969665527,1.4422959089279175,135,8567,,,,
,,135,8567,,,0.9146426916122437,0.24246206879615784
0.7201146483421326,1.4403342008590698,136,8630,,,,
,,136,8630,,,0.9164355993270874,0.2392870932817459
0.7210289835929871,1.4395971298217773,137,8693,,,,
,,137,8693,,,0.9147742986679077,0.24388962984085083
0.7193558216094971,1.4472488164901733,138,8756,,,,
,,138,8756,,,0.9158145785331726,0.24063964188098907
0.7200104594230652,1.4568555355072021,139,8819,,,,
,,139,8819,,,0.9171631336212158,0.23825973272323608
0.7201549410820007,1.4395852088928223,140,8882,,,,
,,140,8882,,,0.9170628786087036,0.23866179585456848
0.7206127643585205,1.4473878145217896,141,8945,,,,
,,141,8945,,,0.9168563485145569,0.2380455583333969
0.7201481461524963,1.4559991359710693,142,9008,,,,
,,142,9008,,,0.9181528687477112,0.2338043451309204
0.7217093706130981,1.4457470178604126,143,9071,,,,
,,143,9071,,,0.9183318018913269,0.23495984077453613
0.7202861905097961,1.4487658739089966,144,9134,,,,
,,144,9134,,,0.9179666042327881,0.23255711793899536
0.7214720249176025,1.4552056789398193,145,9197,,,,
,,145,9197,,,0.9174004793167114,0.23467335104942322
0.7194553017616272,1.465357780456543,146,9260,,,,
,,146,9260,,,0.9191423654556274,0.23287853598594666
0.7211509346961975,1.4580270051956177,147,9323,,,,
,,147,9323,,,0.9167788028717041,0.23886939883232117
0.7202933430671692,1.461150884628296,148,9386,,,,
,,148,9386,,,0.9192371368408203,0.2314404398202896
0.7225679755210876,1.4696654081344604,149,9449,,,,
,,149,9449,,,0.9183676242828369,0.23255352675914764
0.7222591042518616,1.4635878801345825,150,9512,,,,
,,150,9512,,,0.9178951382637024,0.23440589010715485
0.7214189767837524,1.4607222080230713,151,9575,,,,
,,151,9575,,,0.9204994440078735,0.2262125313282013
0.721476674079895,1.4655894041061401,152,9638,,,,
,,152,9638,,,0.9192764163017273,0.22923815250396729
0.7202152013778687,1.462464451789856,153,9701,,,,
,,153,9701,,,0.9200749397277832,0.22822748124599457
0.7229364514350891,1.462372899055481,154,9764,,,,
,,154,9764,,,0.9195806980133057,0.2302018254995346
0.7203805446624756,1.4708890914916992,155,9827,,,,
,,155,9827,,,0.9214677810668945,0.22368288040161133
0.7233503460884094,1.4674222469329834,156,9890,,,,
,,156,9890,,,0.9217182397842407,0.22355632483959198
0.7205802202224731,1.4649933576583862,157,9953,,,,
,,157,9953,,,0.9208642244338989,0.22550274431705475
0.722247302532196,1.4809954166412354,158,10016,,,,
,,158,10016,,,0.9208019375801086,0.22542177140712738
0.7235102653503418,1.4802261590957642,159,10079,,,,
,,159,10079,,,0.9207628965377808,0.2262101024389267
0.7209147214889526,1.4770562648773193,160,10142,,,,
,,160,10142,,,0.9212697744369507,0.2238241732120514
0.7215369343757629,1.479648232460022,161,10205,,,,
,,161,10205,,,0.9213098883628845,0.22311845421791077
0.7228214144706726,1.471635103225708,162,10268,,,,
,,162,10268,,,0.9222716093063354,0.2224918007850647
0.7209660410881042,1.476194977760315,163,10331,,,,
,,163,10331,,,0.9213917255401611,0.22279928624629974
0.7210537195205688,1.4866230487823486,164,10394,,,,
,,164,10394,,,0.9229992032051086,0.22033637762069702
0.7232607007026672,1.4938803911209106,165,10457,,,,
,,165,10457,,,0.9236071109771729,0.21747449040412903
0.7227045297622681,1.4841581583023071,166,10520,,,,
,,166,10520,,,0.9217052459716797,0.2210683673620224
0.723023533821106,1.4877303838729858,167,10583,,,,
,,167,10583,,,0.922985315322876,0.21909184753894806
0.7225344181060791,1.488133192062378,168,10646,,,,
,,168,10646,,,0.9225019216537476,0.21943700313568115
0.7234543561935425,1.4861154556274414,169,10709,,,,
,,169,10709,,,0.9237909913063049,0.21659143269062042
0.7233067750930786,1.475492000579834,170,10772,,,,
,,170,10772,,,0.9233542084693909,0.21876104176044464
0.7235451936721802,1.48817777633667,171,10835,,,,
,,171,10835,,,0.9229307770729065,0.2210918664932251
0.7253375053405762,1.4775036573410034,172,10898,,,,
,,172,10898,,,0.9241217970848083,0.21606217324733734
0.7225785255432129,1.489162802696228,173,10961,,,,
,,173,10961,,,0.9248518347740173,0.21333633363246918
0.7258582711219788,1.4989310503005981,174,11024,,,,
,,174,11024,,,0.9239423274993896,0.21571730077266693
0.7221339344978333,1.4908732175827026,175,11087,,,,
,,175,11087,,,0.9249341487884521,0.21454644203186035
0.7222998142242432,1.499456524848938,176,11150,,,,
,,176,11150,,,0.9249393343925476,0.2143918126821518
0.7244899272918701,1.4942970275878906,177,11213,,,,
,,177,11213,,,0.927127480506897,0.20828887820243835
0.7280552387237549,1.4823734760284424,178,11276,,,,
,,178,11276,,,0.9252437949180603,0.2127455621957779
0.7242500185966492,1.4979596138000488,179,11339,,,,
,,179,11339,,,0.9254132509231567,0.2121741622686386
0.7239421010017395,1.4947574138641357,180,11402,,,,
,,180,11402,,,0.9266010522842407,0.21024717390537262
0.7221645712852478,1.502350091934204,181,11465,,,,
,,181,11465,,,0.925567626953125,0.20926587283611298
0.7248396277427673,1.4920672178268433,182,11528,,,,
,,182,11528,,,0.9245614409446716,0.2149205356836319
0.7253908514976501,1.481573224067688,183,11591,,,,
,,183,11591,,,0.9247953295707703,0.2141515612602234
0.7223055362701416,1.509096622467041,184,11654,,,,
,,184,11654,,,0.9274333119392395,0.2075756937265396
0.7243645787239075,1.5033934116363525,185,11717,,,,
,,185,11717,,,0.9261380434036255,0.2097082883119583
0.7242981791496277,1.4931176900863647,186,11780,,,,
,,186,11780,,,0.9260194897651672,0.21128374338150024
0.7233219742774963,1.5030418634414673,187,11843,,,,
,,187,11843,,,0.9268662333488464,0.20729099214076996
0.7252234220504761,1.5054347515106201,188,11906,,,,
,,188,11906,,,0.9261292219161987,0.20886121690273285
0.724577009677887,1.5091217756271362,189,11969,,,,
,,189,11969,,,0.9262335896492004,0.2073795199394226
0.7242632508277893,1.505642056465149,190,12032,,,,
,,190,12032,,,0.9267588257789612,0.20867706835269928
0.7250661849975586,1.5000253915786743,191,12095,,,,
,,191,12095,,,0.928325891494751,0.20369091629981995
0.7223466038703918,1.5113718509674072,192,12158,,,,
,,192,12158,,,0.9265831112861633,0.20741134881973267
0.724720299243927,1.5102194547653198,193,12221,,,,
,,193,12221,,,0.9284716248512268,0.2039785087108612
0.7237303853034973,1.4975619316101074,194,12284,,,,
,,194,12284,,,0.9273927807807922,0.20731855928897858
0.7246941924095154,1.5064078569412231,195,12347,,,,
,,195,12347,,,0.9288479089736938,0.2018301784992218
0.7250142693519592,1.5147756338119507,196,12410,,,,
,,196,12410,,,0.9277275204658508,0.20352622866630554
0.726772129535675,1.5107905864715576,197,12473,,,,
,,197,12473,,,0.9293537139892578,0.2007136195898056
0.7254089713096619,1.5046600103378296,198,12536,,,,
,,198,12536,,,0.9285151958465576,0.20628708600997925
0.7250360250473022,1.5040528774261475,199,12599,,,,
,,199,12599,,,0.928475022315979,0.2035968005657196
0.7244975566864014,1.5015069246292114,200,12662,,,,
,,200,12662,,,0.928953230381012,0.20297445356845856
0.723797082901001,1.5049577951431274,201,12725,,,,
,,201,12725,,,0.9288786053657532,0.2010335475206375
0.7249614000320435,1.5129389762878418,202,12788,,,,
,,202,12788,,,0.9297754764556885,0.2000110000371933
0.7263346910476685,1.5054336786270142,203,12851,,,,
,,203,12851,,,0.9293597340583801,0.2015371173620224
0.725985050201416,1.5074796676635742,204,12914,,,,
,,204,12914,,,0.9291847348213196,0.2001694291830063
0.7265124320983887,1.504965901374817,205,12977,,,,
,,205,12977,,,0.9294625520706177,0.19977565109729767
0.7248650789260864,1.5208503007888794,206,13040,,,,
,,206,13040,,,0.9295135140419006,0.20000778138637543
0.72333163022995,1.5229412317276,207,13103,,,,
,,207,13103,,,0.9310712218284607,0.19680900871753693
0.7263868451118469,1.5092350244522095,208,13166,,,,
,,208,13166,,,0.9302272796630859,0.19869476556777954
0.7262684106826782,1.5188515186309814,209,13229,,,,
,,209,13229,,,0.931149959564209,0.19678713381290436
0.7264795899391174,1.5115092992782593,210,13292,,,,
,,210,13292,,,0.9303027987480164,0.19780310988426208
0.7237698435783386,1.5130101442337036,211,13355,,,,
,,211,13355,,,0.9304512739181519,0.19738534092903137
0.7234707474708557,1.5309619903564453,212,13418,,,,
,,212,13418,,,0.9321697354316711,0.19395431876182556
0.7233572006225586,1.5164064168930054,213,13481,,,,
,,213,13481,,,0.9312929511070251,0.19421853125095367
0.7272711396217346,1.5218794345855713,214,13544,,,,
,,214,13544,,,0.9312871098518372,0.195075124502182
0.7225836515426636,1.5280749797821045,215,13607,,,,
,,215,13607,,,0.9327861666679382,0.1937638521194458
0.726577639579773,1.5248501300811768,216,13670,,,,
,,216,13670,,,0.9310051798820496,0.19551633298397064
0.7230979800224304,1.5216211080551147,217,13733,,,,
,,217,13733,,,0.9317898750305176,0.19351662695407867
0.7236121892929077,1.5236223936080933,218,13796,,,,
,,218,13796,,,0.9314612150192261,0.19521811604499817
0.724581778049469,1.5257701873779297,219,13859,,,,
,,219,13859,,,0.930715799331665,0.1956869512796402
0.7271515727043152,1.5349419116973877,220,13922,,,,
,,220,13922,,,0.9328316450119019,0.19106854498386383
0.7242836356163025,1.5336235761642456,221,13985,,,,
,,221,13985,,,0.931837797164917,0.19294685125350952
0.725999653339386,1.5313454866409302,222,14048,,,,
,,222,14048,,,0.9323379993438721,0.19225218892097473
0.7254751324653625,1.5357872247695923,223,14111,,,,
,,223,14111,,,0.9315890669822693,0.19426633417606354
0.7268009185791016,1.5337514877319336,224,14174,,,,
,,224,14174,,,0.9317920207977295,0.19306813180446625
0.7283581495285034,1.5213027000427246,225,14237,,,,
,,225,14237,,,0.9313625693321228,0.1941991150379181
0.7266755104064941,1.5226801633834839,226,14300,,,,
,,226,14300,,,0.9327685832977295,0.19352231919765472
0.7265311479568481,1.5175138711929321,227,14363,,,,
,,227,14363,,,0.9326742887496948,0.19129525125026703
0.7261351346969604,1.5142970085144043,228,14426,,,,
,,228,14426,,,0.9331614375114441,0.1899067908525467
0.7255579829216003,1.5326945781707764,229,14489,,,,
,,229,14489,,,0.9339288473129272,0.18602418899536133
0.7249154448509216,1.5381014347076416,230,14552,,,,
,,230,14552,,,0.9323856830596924,0.19174052774906158
0.7258721590042114,1.5114835500717163,231,14615,,,,
,,231,14615,,,0.9326542019844055,0.19200122356414795
0.7266887426376343,1.5391255617141724,232,14678,,,,
,,232,14678,,,0.9346057176589966,0.18579064309597015
0.7249546647071838,1.5324140787124634,233,14741,,,,
,,233,14741,,,0.934268057346344,0.18723627924919128
0.7261415123939514,1.5320113897323608,234,14804,,,,
,,234,14804,,,0.9330925345420837,0.18944969773292542
0.7268337607383728,1.5347826480865479,235,14867,,,,
,,235,14867,,,0.9338583946228027,0.18865986168384552
0.7276535630226135,1.537952184677124,236,14930,,,,
,,236,14930,,,0.9334101676940918,0.18740208446979523
0.7283975481987,1.5275599956512451,237,14993,,,,
,,237,14993,,,0.9345419406890869,0.18525604903697968
0.7271652221679688,1.5296921730041504,238,15056,,,,
,,238,15056,,,0.9350118041038513,0.18675293028354645
0.72568678855896,1.534942388534546,239,15119,,,,
,,239,15119,,,0.9347344636917114,0.1854221075773239
0.7277892827987671,1.5233681201934814,240,15182,,,,
,,240,15182,,,0.9344598054885864,0.1874377280473709
0.7261606454849243,1.55174720287323,241,15245,,,,
,,241,15245,,,0.9350443482398987,0.1860118806362152
0.7245650887489319,1.5326024293899536,242,15308,,,,
,,242,15308,,,0.9350208044052124,0.18654166162014008
0.727819561958313,1.5348923206329346,243,15371,,,,
,,243,15371,,,0.9347409605979919,0.18441155552864075
0.7260566353797913,1.5332180261611938,244,15434,,,,
,,244,15434,,,0.9364069104194641,0.18069098889827728
0.7275739908218384,1.5365879535675049,245,15497,,,,
,,245,15497,,,0.9358764290809631,0.18251153826713562
0.7279108762741089,1.5456260442733765,246,15560,,,,
,,246,15560,,,0.9363603591918945,0.18027958273887634
0.7280242443084717,1.5292268991470337,247,15623,,,,
,,247,15623,,,0.9348412156105042,0.1848762184381485
0.7283116579055786,1.5366296768188477,248,15686,,,,
,,248,15686,,,0.935975968837738,0.1820376217365265
0.7281123399734497,1.5452299118041992,249,15749,,,,
,,249,15749,,,0.9347510933876038,0.18575197458267212
0.7258502840995789,1.5443294048309326,250,15812,,,,
,,250,15812,,,0.935456395149231,0.1824822723865509
0.7246611714363098,1.5596119165420532,251,15875,,,,
,,251,15875,,,0.9348244071006775,0.18507462739944458
