val_acc,val_loss,epoch,step,train_acc,train_loss
0.5847952961921692,0.6966158747673035,0,0,,
0.5906432867050171,0.691785991191864,0,12,,
,,0,12,0.6473551392555237,0.6780456304550171
0.5964912176132202,0.6865589022636414,1,25,,
,,1,25,0.6498740315437317,0.6707351803779602
0.5964912176132202,0.6808097958564758,2,38,,
,,2,38,0.6498740315437317,0.6643171906471252
0.5964912176132202,0.6746154427528381,3,51,,
,,3,51,0.6498740315437317,0.6580502390861511
0.5964912176132202,0.6689157485961914,4,64,,
,,4,64,0.6498740315437317,0.6521016359329224
0.5964912176132202,0.6634114980697632,5,77,,
,,5,77,0.6498740315437317,0.6459870934486389
0.5964912176132202,0.6584891676902771,6,90,,
,,6,90,0.6473551392555237,0.6404377222061157
0.5964912176132202,0.6535747647285461,7,103,,
,,7,103,0.6498740315437317,0.6346923112869263
0.6023392081260681,0.6487681269645691,8,116,,
,,8,116,0.6523929238319397,0.6293726563453674
0.6023392081260681,0.64315265417099,9,129,,
,,9,129,0.6624684929847717,0.623932957649231
0.6023392081260681,0.6373246908187866,10,142,,
,,10,142,0.6750629544258118,0.6185323596000671
0.6023392081260681,0.6310125589370728,11,155,,
,,11,155,0.6876574158668518,0.6134094595909119
0.6432748436927795,0.62497478723526,12,168,,
,,12,168,0.6977329850196838,0.6084235906600952
0.6549707651138306,0.6203315854072571,13,181,,
,,13,181,0.7027707695960999,0.603326141834259
0.6549707651138306,0.6158126592636108,14,194,,
,,14,194,0.7078085541725159,0.5983716249465942
0.6608186960220337,0.6110906004905701,15,207,,
,,15,207,0.7153652310371399,0.5936048030853271
0.6725146174430847,0.6062101125717163,16,220,,
,,16,220,0.7254408001899719,0.5889193415641785
0.6959064602851868,0.6007215976715088,17,233,,
,,17,233,0.735516369342804,0.5841653943061829
0.7017543911933899,0.5965823531150818,18,246,,
,,18,246,0.743073046207428,0.5798465609550476
0.707602322101593,0.5920839309692383,19,259,,
,,19,259,0.75314861536026,0.5752711296081543
0.7426900863647461,0.5867839455604553,20,272,,
,,20,272,0.760705292224884,0.5710951685905457
0.7426900863647461,0.5830458402633667,21,285,,
,,21,285,0.7682619690895081,0.5665988326072693
0.7426900863647461,0.5790201425552368,22,298,,
,,22,298,0.7707808613777161,0.5624982118606567
0.7485380172729492,0.5746055245399475,23,311,,
,,23,311,0.7707808613777161,0.5583400726318359
0.7485380172729492,0.5711199045181274,24,324,,
,,24,324,0.7758186459541321,0.5542426109313965
0.7485380172729492,0.5672426819801331,25,337,,
,,25,337,0.7732997536659241,0.5501364469528198
0.7543859481811523,0.563230037689209,26,350,,
,,26,350,0.7758186459541321,0.5462169647216797
0.7719298005104065,0.5586389303207397,27,363,,
,,27,363,0.7833753228187561,0.5422206521034241
0.7777777910232544,0.5539001822471619,28,376,,
,,28,376,0.8035264611244202,0.5384215712547302
0.7894737124443054,0.5497145652770996,29,389,,
,,29,389,0.8261964917182922,0.534436047077179
0.7953216433525085,0.5457168817520142,30,402,,
,,30,402,0.8337531685829163,0.5307464003562927
0.7953216433525085,0.5423685908317566,31,415,,
,,31,415,0.8362720608711243,0.5269705653190613
0.8070175647735596,0.5383814573287964,32,428,,
,,32,428,0.8337531685829163,0.5232986211776733
0.8245614171028137,0.5341915488243103,33,441,,
,,33,441,0.8387909531593323,0.5197843313217163
0.8304093480110168,0.5304998159408569,34,454,,
,,34,454,0.8463476300239563,0.5162039399147034
0.8304093480110168,0.526613712310791,35,467,,
,,35,467,0.8539043068885803,0.5128291249275208
0.8304093480110168,0.5237112045288086,36,480,,
,,36,480,0.8564231991767883,0.5093007683753967
0.8304093480110168,0.5203216075897217,37,493,,
,,37,493,0.8513854146003723,0.5058674216270447
0.8304093480110168,0.5168683528900146,38,506,,
,,38,506,0.8539043068885803,0.5025361180305481
0.8362573385238647,0.5133350491523743,39,519,,
,,39,519,0.8614609837532043,0.4993230700492859
0.8304093480110168,0.5107882022857666,40,532,,
,,40,532,0.8539043068885803,0.4960120618343353
0.8362573385238647,0.5072622895240784,41,545,,
,,41,545,0.8589420914649963,0.49288100004196167
0.847953200340271,0.5040895938873291,42,558,,
,,42,558,0.8589420914649963,0.4896794855594635
0.847953200340271,0.5005139708518982,43,571,,
,,43,571,0.8614609837532043,0.486655592918396
0.847953200340271,0.497313916683197,44,584,,
,,44,584,0.8639798760414124,0.4835289716720581
0.847953200340271,0.4943058490753174,45,597,,
,,45,597,0.8690176606178284,0.4805392920970917
0.847953200340271,0.49103617668151855,46,610,,
,,46,610,0.8690176606178284,0.47760748863220215
0.847953200340271,0.4877339005470276,47,623,,
,,47,623,0.8740554451942444,0.4745810627937317
0.8654970526695251,0.4842279553413391,48,636,,
,,48,636,0.8740554451942444,0.4718472361564636
0.871345043182373,0.4815037250518799,49,649,,
,,49,649,0.8765742778778076,0.468950480222702
0.871345043182373,0.47878578305244446,50,662,,
