val_acc,val_loss,epoch,step,train_acc,train_loss
0.3333333432674408,0.6980421543121338,0,0,,
0.6374269127845764,0.6887430548667908,0,12,,
,,0,12,0.5440806150436401,0.6925793886184692
0.6315789222717285,0.6814980506896973,1,25,,
,,1,25,0.6649873852729797,0.684333324432373
0.6315789222717285,0.6742494106292725,2,38,,
,,2,38,0.6448362469673157,0.677640974521637
0.6374269127845764,0.6677807569503784,3,51,,
,,3,51,0.6322417855262756,0.6704342365264893
0.6432748436927795,0.6614646315574646,4,64,,
,,4,64,0.6397984623908997,0.66380774974823
0.6491228342056274,0.6553215980529785,5,77,,
,,5,77,0.6448362469673157,0.657584011554718
0.6432748436927795,0.6493820548057556,6,90,,
,,6,90,0.6498740315437317,0.6516448259353638
0.6491228342056274,0.6436941623687744,7,103,,
,,7,103,0.6574307084083557,0.6456043124198914
0.6491228342056274,0.6378272771835327,8,116,,
,,8,116,0.6675062775611877,0.6398081183433533
0.6608186960220337,0.6319974660873413,9,129,,
,,9,129,0.6826196312904358,0.6339208483695984
0.6608186960220337,0.6264445781707764,10,142,,
,,10,142,0.6926952004432678,0.6282716989517212
0.6900584697723389,0.6210897564888,11,155,,
,,11,155,0.7103274464607239,0.6224911212921143
0.6959064602851868,0.615744948387146,12,168,,
,,12,168,0.7229219079017639,0.6171525120735168
0.7251461744308472,0.6105456352233887,13,181,,
,,13,181,0.7304785847663879,0.611860990524292
0.7426900863647461,0.6054704189300537,14,194,,
,,14,194,0.74055415391922,0.6066214442253113
0.7368420958518982,0.600471556186676,15,207,,
,,15,207,0.74055415391922,0.6016416549682617
0.7602339386940002,0.595547616481781,16,220,,
,,16,220,0.750629723072052,0.5966171026229858
0.7602339386940002,0.5906912088394165,17,233,,
,,17,233,0.7732997536659241,0.5917425155639648
0.7602339386940002,0.5861464738845825,18,246,,
,,18,246,0.7682619690895081,0.5870503783226013
0.7602339386940002,0.5814509987831116,19,259,,
,,19,259,0.7808564305305481,0.5823014974594116
0.7836257219314575,0.5768468976020813,20,272,,
,,20,272,0.7984886765480042,0.57759028673172
0.7953216433525085,0.5723425149917603,21,285,,
,,21,285,0.8085642457008362,0.5731008648872375
0.8128654956817627,0.5677769780158997,22,298,,
,,22,298,0.8211587071418762,0.5687401294708252
0.8070175647735596,0.5634669065475464,23,311,,
,,23,311,0.8261964917182922,0.5641759037971497
0.8128654956817627,0.5592323541641235,24,324,,
,,24,324,0.8287153840065002,0.5596926212310791
0.8245614171028137,0.5549421906471252,25,337,,
,,25,337,0.8362720608711243,0.5555664300918579
0.8245614171028137,0.5507506728172302,26,350,,
,,26,350,0.8463476300239563,0.5513995289802551
0.8245614171028137,0.5466770529747009,27,363,,
,,27,363,0.8438287377357483,0.5472813844680786
0.8245614171028137,0.5427539944648743,28,376,,
,,28,376,0.8438287377357483,0.5430669784545898
0.8304093480110168,0.5386480093002319,29,389,,
,,29,389,0.8488665223121643,0.5392609238624573
0.8421052694320679,0.5347020030021667,30,402,,
,,30,402,0.8589420914649963,0.5352060198783875
0.8421052694320679,0.5308573842048645,31,415,,
,,31,415,0.8589420914649963,0.5314090847969055
