val_acc,val_loss,epoch,step,train_acc,train_loss
0.6374269127845764,0.696397602558136,0,0,,
0.5146198868751526,0.6826715469360352,0,12,,
,,0,12,0.5994962453842163,0.6879798769950867
0.567251443862915,0.6728063821792603,1,25,,
,,1,25,0.516372799873352,0.6761465668678284
0.8654970526695251,0.6631689071655273,2,38,,
,,2,38,0.760705292224884,0.6670856475830078
0.9005848169326782,0.6551665663719177,3,51,,
,,3,51,0.9068009853363037,0.658745527267456
0.859649121761322,0.647845447063446,4,64,,
,,4,64,0.8740554451942444,0.6513553261756897
0.8128654956817627,0.6410060524940491,5,77,,
,,5,77,0.8161209225654602,0.6445637345314026
0.7953216433525085,0.6348894834518433,6,90,,
,,6,90,0.7808564305305481,0.6383275985717773
0.7485380172729492,0.6288029551506042,7,103,,
,,7,103,0.760705292224884,0.6327229738235474
0.7894737124443054,0.6234894394874573,8,116,,
,,8,116,0.7682619690895081,0.6263569593429565
0.7953216433525085,0.6180627346038818,9,129,,
,,9,129,0.7808564305305481,0.620928168296814
0.8538011908531189,0.61298006772995,10,142,,
,,10,142,0.7959697842597961,0.6154355406761169
0.8538011908531189,0.6078900098800659,11,155,,
,,11,155,0.8035264611244202,0.6101598143577576
0.8304093480110168,0.6025015711784363,12,168,,
,,12,168,0.8035264611244202,0.6050482988357544
0.8245614171028137,0.5974867343902588,13,181,,
,,13,181,0.7909319996833801,0.5997710824012756
0.8421052694320679,0.5925811529159546,14,194,,
,,14,194,0.7959697842597961,0.5948268175125122
0.8304093480110168,0.587634801864624,15,207,,
,,15,207,0.7934508919715881,0.5899276733398438
0.8421052694320679,0.5830380916595459,16,220,,
,,16,220,0.7984886765480042,0.5850948095321655
0.8538011908531189,0.5784943103790283,17,233,,
,,17,233,0.8085642457008362,0.5804187059402466
0.8538011908531189,0.5740511417388916,18,246,,
,,18,246,0.8236775994300842,0.5757932662963867
0.8538011908531189,0.5695379376411438,19,259,,
,,19,259,0.8236775994300842,0.5712359547615051
0.8538011908531189,0.5651344060897827,20,272,,
,,20,272,0.8236775994300842,0.5668443441390991
0.8654970526695251,0.5608643293380737,21,285,,
,,21,285,0.8312342762947083,0.5623763799667358
0.8654970526695251,0.5566112399101257,22,298,,
,,22,298,0.8362720608711243,0.5580831170082092
0.8654970526695251,0.5524339079856873,23,311,,
,,23,311,0.8413098454475403,0.5536354780197144
0.871345043182373,0.5483826994895935,24,324,,
,,24,324,0.8463476300239563,0.5493440628051758
