val_acc,val_loss,epoch,step,train_acc,train_loss
0.2222222238779068,0.7178095579147339,0,0,,
0.2573099434375763,0.70818692445755,0,12,,
,,0,12,0.188916876912117,0.7146173119544983
0.5380116701126099,0.6991440653800964,1,25,,
,,1,25,0.39042821526527405,0.7053936123847961
0.6198830604553223,0.691335916519165,2,38,,
,,2,38,0.5869017839431763,0.6967812776565552
0.6315789222717285,0.6838641166687012,3,51,,
,,3,51,0.6246851682662964,0.6890261769294739
0.6315789222717285,0.6766459345817566,4,64,,
,,4,64,0.6272040009498596,0.6819095015525818
0.6374269127845764,0.6698923707008362,5,77,,
,,5,77,0.6297228932380676,0.6747936010360718
0.6374269127845764,0.6635196805000305,6,90,,
,,6,90,0.6322417855262756,0.6677610278129578
0.6432748436927795,0.6574031114578247,7,103,,
,,7,103,0.6372795701026917,0.6613336205482483
0.6491228342056274,0.651277482509613,8,116,,
,,8,116,0.6397984623908997,0.6552101969718933
0.6549707651138306,0.6456088423728943,9,129,,
,,9,129,0.6549118161201477,0.648857057094574
0.6783625483512878,0.6397920250892639,10,142,,
,,10,142,0.6675062775611877,0.6427449584007263
0.7017543911933899,0.6343944072723389,11,155,,
,,11,155,0.6876574158668518,0.6368865370750427
0.7134503126144409,0.6289500594139099,12,168,,
,,12,168,0.7153652310371399,0.6313790678977966
0.6959064602851868,0.6233634948730469,13,181,,
,,13,181,0.7078085541725159,0.6261616945266724
0.7134503126144409,0.6182155609130859,14,194,,
,,14,194,0.7103274464607239,0.6199666261672974
0.7426900863647461,0.6132535934448242,15,207,,
,,15,207,0.738035261631012,0.6145282983779907
0.7836257219314575,0.6085072159767151,16,220,,
,,16,220,0.758186399936676,0.6094926595687866
0.7953216433525085,0.603695809841156,17,233,,
,,17,233,0.7808564305305481,0.6047143936157227
0.7660818696022034,0.5986310243606567,18,246,,
,,18,246,0.7707808613777161,0.5996613502502441
0.7953216433525085,0.5939406752586365,19,259,,
,,19,259,0.7732997536659241,0.5945273637771606
0.7719298005104065,0.5892689824104309,20,272,,
